,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
1416268800,1.27,1.143,0.0,0.649,0.936,0.278,4.481,0.426,0.506,0.222,0.904,0.335,0.0,0.0,0.0,0.06,0.118,0.076,0.0,0.0,0.0,0.193,0.0,5.882,0.0,0.0,0.041,0.003,0.0,0.216,0.25,0.0,0.003,0.0,0.0,0.0,0.002,0.0,0.006,0.0,0.058,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.01,0,9,89,8,9.729
1416355200,1.226,0.628,0.0,0.0,0.0,0.126,6.189,0.276,0.29,0.121,0.974,0.4,0.338,0.0,0.0,0.028,0.12,0.048,0.0,0.059,0.128,0.086,0.0,6.329,0.016,0.0,0.019,0.003,0.0,0.058,0.067,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.001,0.0,0.004,0.007,0.04,0.0,0.0,0.014,0,8,87,6,7.372
1416441600,1.774,1.684,0.0,0.486,0.356,0.293,6.512,0.333,0.255,0.205,0.851,0.325,0.043,0.0,0.0,0.056,0.116,0.078,0.0,0.0,0.514,0.057,0.0,7.543,0.017,0.0,0.042,0.004,0.0,0.017,0.019,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.008,0.0,0.026,0.27,0.0,0.0,0.0,0.0,0.0,0.012,0.007,0.0,0.0,0.0,0,8,86,6,9.154
1416528000,1.241,0.0,0.0,0.0,0.536,0.272,6.376,0.37,0.375,0.149,0.869,0.357,0.003,0.0,0.0,0.058,0.115,0.104,0.0,0.0,0.0,0.114,0.0,9.434,0.045,0.0,0.044,0.003,0.0,0.179,0.203,0.0,0.001,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.031,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0,8,86,14,8.053
1416614400,1.344,0.063,0.0,0.528,0.0,0.318,8.258,0.303,0.529,0.329,0.861,0.401,0.0,0.0,0.0,0.097,0.117,0.147,0.0,0.0,0.0,0.081,0.0,12.006,0.101,0.0,0.07,0.005,0.0,0.234,0.27,0.0,0.001,0.0,0.072,0.0,0.0,0.0,0.008,0.0,0.023,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,93,6,9.419
1416700800,1.35,0.001,0.0,1.126,0.928,0.449,4.541,0.462,0.574,0.462,0.901,0.393,0.0,0.0,0.0,0.09,0.119,0.165,0.0,0.0,0.0,0.051,0.0,5.79,0.023,0.0,0.067,0.004,0.0,0.2,0.246,0.067,0.003,0.0,0.0,0.0,0.006,0.0,0.006,0.0,0.015,0.27,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,92,11,11.382
1416787200,1.527,0.719,0.005,0.469,0.0,0.139,4.303,0.215,0.835,0.15,0.84,0.493,0.079,0.0,0.0,0.032,0.117,0.079,0.0,0.0,0.0,0.05,0.0,6.397,0.0,0.0,0.022,0.003,0.0,0.067,0.079,0.0,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0,4,89,6,7.954
1416873600,1.823,0.307,0.0,0.0,0.0,0.235,5.15,0.305,0.454,0.075,0.833,0.471,0.083,0.0,0.0,0.046,0.119,0.065,0.0,0.001,0.0,0.05,0.0,7.471,0.023,0.0,0.032,0.0,0.0,0.255,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.018,0.268,0.002,0.0,0.0,0.0,0.0,0.0,0.019,0.384,0.0,0.0,0,4,86,8,7.708
1416960000,1.419,0.0,0.0,1.825,0.959,0.457,3.792,0.437,0.416,0.217,0.856,0.372,0.0,0.0,0.0,0.09,0.118,0.098,0.0,0.0,0.0,0.035,0.0,7.106,0.028,0.0,0.07,0.003,0.0,0.365,0.412,0.002,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.017,0.267,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,91,6,11.999
1417046400,1.367,0.81,0.0,0.587,0.0,0.261,4.573,0.628,0.693,0.217,0.812,0.624,0.0,0.0,0.0,0.072,0.118,0.157,0.0,0.0,0.227,0.146,0.0,7.978,0.0,0.0,0.052,0.003,0.0,0.365,0.415,0.0,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.269,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,91,10,9.577
1417132800,1.202,0.271,0.0,1.255,0.942,0.277,6.556,1.344,0.245,0.079,0.862,0.44,0.034,0.0,0.0,0.06,0.122,0.089,0.0,0.0,0.0,0.102,0.0,8.463,0.025,0.0,0.043,0.003,0.0,0.362,0.409,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.002,0.0,0.0,0.0,0.013,0.007,0.0,0.0,0.0,0,11,88,14,11.91
1417219200,1.103,1.138,0.0,1.604,0.0,0.291,3.901,1.16,0.423,0.178,0.837,0.358,0.096,0.0,0.0,0.094,0.122,0.084,0.0,0.002,0.34,0.077,0.0,5.035,0.026,0.0,0.084,0.004,0.0,0.214,0.242,0.004,0.001,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.017,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.389,0.0,0.013,0,8,87,11,11.533
1417305600,1.851,0.733,0.0,0.611,0.0,0.429,8.323,0.354,0.469,0.17,0.94,0.708,0.0,0.0,0.0,0.12,0.118,0.156,0.0,0.0,0.0,0.078,0.002,10.437,0.079,0.0,0.09,0.008,0.0,0.232,0.272,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.004,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,88,10,10.088
1389484800,1.204,0.0,0.0,0.0,0.929,0.312,7.223,0.388,0.613,0.217,0.932,0.455,0.0,0.0,0.0,0.066,0.116,0.035,0.0,0.0,0.0,0.102,0.0,10.137,0.005,0.0,0.04,0.003,0.0,0.353,0.406,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,84,11,9.29
1392163200,2.048,0.0,0.013,0.0,0.0,0.06,5.179,0.147,0.71,0.326,0.746,0.539,0.077,0.0,0.0,0.022,0.118,0.09,0.0,0.017,0.0,0.084,0.0,7.79,0.045,0.0,0.033,0.0,0.0,0.366,0.413,0.0,0.002,0.023,0.0,0.0,0.0,0.006,0.007,0.0,0.0,0.266,0.0,0.003,0.0,0.0,0.018,0.021,0.012,0.0,0.0,0.006,0,7,89,31,8.129
1394582400,1.554,0.181,0.0,0.592,0.844,0.28,4.607,0.318,0.545,0.122,0.974,0.507,0.248,0.0,0.0,0.059,0.124,0.026,0.0,0.064,0.0,0.107,0.0,6.154,0.001,0.0,0.04,0.003,0.0,0.261,0.296,0.0,0.003,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.026,0.023,0.051,0.0,0.0,0.011,0,7,78,8,10.518
1397260800,2.213,0.0,0.013,1.877,0.161,0.174,6.51,0.305,0.508,0.301,0.874,0.408,0.25,0.0,0.0,0.106,0.121,0.153,0.0,0.064,0.612,0.089,0.0,10.309,0.066,0.0,0.025,0.003,0.0,0.341,0.386,0.001,0.002,0.131,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.0,0.006,0.089,0.078,0.026,0.0,0.0,0.017,0,3,90,14,12.882
1399852800,1.564,0.032,0.0,1.57,0.917,0.333,4.304,0.311,0.482,0.145,0.752,0.671,0.019,0.0,0.0,0.073,0.118,0.065,0.0,0.004,0.0,0.041,0.0,7.329,0.033,0.0,0.051,0.005,0.0,0.246,0.279,0.0,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0,4,84,21,11.279
1402531200,2.013,1.065,0.0,0.0,0.0,0.186,5.072,0.299,0.505,0.24,0.91,0.522,0.0,0.0,0.0,0.024,0.118,0.0,0.0,0.0,0.2,0.065,0.0,6.375,0.032,0.015,0.029,0.004,0.0,0.327,0.372,0.0,0.0,0.014,0.0,0.0,0.0,0.003,0.006,0.0,0.0,0.269,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,78,6,8.588
1405123200,1.666,0.056,0.0,0.604,0.885,0.271,5.179,0.243,0.413,0.291,0.798,0.222,0.0,0.0,0.0,0.061,0.121,0.0,0.0,0.0,0.0,0.076,0.0,9.692,0.004,0.0,0.042,0.003,0.0,0.301,0.345,0.018,0.001,0.019,0.0,0.0,0.002,0.0,0.005,0.0,0.0,0.273,0.001,0.0,0.0,0.011,0.0,0.006,0.0,0.0,0.0,0.0,0,7,76,6,9.787
1407801600,1.487,0.646,0.0,1.814,0.081,0.295,5.414,0.386,0.625,0.248,0.884,0.485,0.007,0.0,0.0,0.059,0.121,0.0,0.0,0.001,0.0,0.028,0.0,8.161,0.047,0.0,0.041,0.0,0.0,0.258,0.291,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0,3,74,21,11.44
1410480000,2.088,0.56,0.0,1.302,0.0,0.289,6.472,0.367,0.604,0.306,0.837,0.494,0.0,0.0,0.0,0.066,0.122,0.0,0.0,0.0,0.0,0.064,0.0,9.883,0.006,0.0,0.048,0.004,0.0,0.342,0.389,0.0,0.006,0.0,0.0,0.0,0.003,0.0,0.007,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,83,11,11.14
1413072000,1.682,0.727,0.001,0.0,0.39,0.189,4.531,0.444,0.437,0.327,0.901,0.405,0.05,0.0,0.0,0.036,0.119,0.0,0.0,0.012,0.111,0.066,0.0,9.176,0.042,0.0,0.027,0.005,0.0,0.0,0.0,0.001,0.002,0.222,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.0,0.0,0.013,0.015,0.009,0.0,0.0,0.0,1,8,67,10,9.429
1415750400,1.645,0.481,0.0,1.679,0.576,0.195,5.211,0.497,0.5,0.285,0.972,0.437,0.405,0.0,0.0,0.045,0.12,0.0,0.0,0.07,0.0,0.058,0.0,7.536,0.028,0.0,0.031,0.004,0.0,0.217,0.247,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.034,0.302,0.0,0.0,0.0,0.0,0.039,0.037,0.052,0.0,0.0,0.0,0,7,72,19,12.551
1418342400,1.107,0.0,0.0,0.0,0.0,0.257,4.752,0.439,0.317,0.222,0.814,0.355,0.074,0.0,0.0,0.053,0.116,0.022,0.0,0.013,0.633,0.097,0.0,8.906,0.003,0.0,0.037,0.003,0.0,0.232,0.262,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.007,0.0,0.0,0.298,0.001,0.0,0.0,0.0,0.017,0.016,0.009,0.0,0.0,0.0,0,7,78,29,9.374
1418428800,1.47,0.577,0.021,1.653,0.381,0.239,5.86,0.362,0.311,0.234,0.798,0.296,0.0,0.0,0.0,0.113,0.116,0.048,0.0,0.0,0.183,0.099,0.0,6.646,0.034,0.0,0.08,0.004,0.0,0.096,0.108,0.002,0.001,0.028,0.06,0.0,0.002,0.0,0.0,0.0,0.041,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,81,10,11.209
1418515200,1.845,0.681,0.0,0.0,0.545,0.155,4.264,0.333,0.347,0.086,0.819,0.3,0.0,0.0,0.0,0.035,0.114,0.06,0.0,0.0,0.0,0.125,0.0,5.993,0.027,0.0,0.024,0.004,0.0,0.032,0.036,0.0,0.004,0.0,0.0,0.0,0.002,0.0,0.007,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1,4,81,19,8.208
1418601600,0.941,0.894,0.0,0.0,0.0,0.209,4.598,0.463,0.523,0.223,0.735,0.338,0.549,0.0,0.0,0.05,0.123,0.084,0.0,0.114,0.0,0.039,0.0,8.281,0.033,0.0,0.033,0.003,0.0,0.0,0.0,0.0,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.079,2.381,0.0,0.033,0,7,82,14,11.386
1418688000,2.049,0.765,0.008,0.755,1.043,0.282,4.844,0.557,0.792,0.079,0.836,0.454,0.4,0.0,0.0,0.056,0.132,0.048,0.0,0.112,0.0,0.088,0.0,6.298,0.04,0.0,0.042,0.003,0.0,0.033,0.037,0.0,0.002,0.066,0.0,0.0,0.008,0.0,0.0,0.0,0.071,0.32,0.001,0.0,0.0,0.0,0.046,0.114,0.068,0.065,0.0,0.0,0,4,82,13,12.824
1418774400,1.299,0.055,0.0,0.667,0.0,0.289,5.808,0.55,0.518,0.19,0.915,0.626,0.027,0.0,0.0,0.06,0.123,0.09,0.0,0.005,0.0,0.128,0.0,10.005,0.031,0.0,0.121,0.004,0.0,0.241,0.271,0.0,0.001,0.011,0.0,0.0,0.002,0.0,0.0,0.0,0.05,0.287,0.005,0.0,0.0,0.0,0.0,0.006,0.015,0.0,0.0,0.0,0,9,85,24,10.921
1418860800,1.192,0.053,0.0,1.252,0.0,0.057,8.483,0.506,0.651,0.077,0.858,0.29,0.141,0.0,0.0,0.012,0.119,0.0,0.0,0.036,0.483,0.06,0.0,11.431,0.048,0.0,0.008,0.004,0.0,0.089,0.1,0.001,0.0,0.199,0.0,0.0,0.0,0.0,0.008,0.0,0.05,0.273,0.0,0.0,0.0,0.0,0.034,0.043,0.025,0.0,0.0,0.008,0,13,83,27,11.499
1418947200,0.946,0.623,0.0,1.585,0.844,0.367,7.143,1.027,0.467,0.14,0.942,0.948,0.124,0.0,0.0,0.083,0.117,0.034,0.0,0.027,0.0,0.097,0.0,13.179,0.03,0.005,0.139,0.006,0.0,0.072,0.081,0.001,0.003,0.089,0.0,0.0,0.008,0.0,0.0,0.0,0.017,0.266,0.0,0.0,0.0,0.009,0.044,0.051,0.019,0.0,0.0,0.009,0,9,71,29,15.349
1419033600,1.066,0.921,0.0,0.67,0.0,0.279,5.201,0.771,0.498,0.315,0.88,0.287,0.287,0.005,0.0,0.069,0.118,0.05,0.0,0.045,0.0,0.06,0.0,7.386,0.003,0.0,0.05,0.004,0.0,0.024,0.027,0.0,0.001,0.0,0.138,0.0,0.001,0.0,0.006,0.0,0.033,0.27,0.0,0.0,0.0,0.016,0.041,0.037,0.021,0.0,0.0,0.0,0,8,69,26,10.482
1419120000,1.263,0.413,0.0,1.197,0.997,0.356,5.164,0.516,0.712,0.303,0.915,0.383,0.609,0.0,0.0,0.18,0.123,0.147,0.0,0.116,0.0,0.127,0.0,8.851,0.094,0.0,0.147,0.003,0.0,0.02,0.023,0.0,0.003,0.054,0.065,0.0,0.006,0.0,0.0,0.0,0.037,0.281,0.0,0.0,0.0,0.003,0.159,0.161,0.088,0.0,0.0,0.0,1,7,78,23,14.988
1419206400,1.116,0.146,0.0,0.442,0.381,0.429,6.464,0.475,0.737,0.28,0.906,0.426,0.165,0.0,0.0,0.137,0.111,0.165,0.0,0.04,0.0,0.083,0.0,7.726,0.04,0.0,0.103,0.005,0.0,0.214,0.242,0.002,0.004,0.023,0.069,0.0,0.002,0.033,0.007,0.0,0.006,0.266,0.0,0.0,0.0,0.0,0.033,0.036,0.029,0.0,0.0,0.013,0,12,74,35,11.474
1419292800,0.808,0.282,0.0,1.426,0.551,0.444,4.791,0.598,0.368,0.081,0.833,0.331,0.0,0.0,0.0,0.152,0.109,0.119,0.0,0.0,0.569,0.205,0.0,7.635,0.038,0.0,0.115,0.003,0.0,0.23,0.263,0.0,0.002,0.006,0.098,0.001,0.001,0.0,0.0,0.0,0.035,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,68,31,12.58
1419379200,1.131,0.573,0.0,0.0,0.916,0.141,2.773,0.988,0.402,0.246,0.889,0.386,0.017,0.0,0.0,0.034,0.113,0.034,0.0,0.004,0.0,0.03,0.0,6.593,0.017,0.0,0.148,0.004,0.0,0.195,0.219,0.0,0.001,0.061,0.074,0.0,0.002,0.0,0.007,0.0,0.0,0.26,0.0,0.0,0.0,0.007,0.0,0.009,0.005,0.0,0.0,0.025,0,8,72,27,10.381
1419465600,1.396,0.784,0.0,1.074,0.0,0.2,3.723,1.351,0.328,0.236,0.833,0.225,0.0,0.0,0.0,0.047,0.12,0.037,0.0,0.0,0.0,0.044,0.0,6.042,0.027,0.0,0.032,0.003,0.0,0.237,0.267,0.0,0.0,0.0,0.14,0.0,0.001,0.0,0.006,0.0,0.007,0.262,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1,-,-,-,11.003
1419552000,1.218,0.0,0.0,0.0,0.0,0.13,3.139,1.343,0.281,0.0,0.689,0.106,0.0,0.0,0.0,0.022,0.119,0.083,0.0,0.0,0.0,0.169,0.0,4.255,0.0,0.0,0.015,0.0,0.0,0.035,0.0,0.0,0.0,0.103,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.002,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,4,87,11,7.65
1419638400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.111,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0,6,84,27,3.893
1419724800,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.113,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,1,2,76,14,3.756
1419811200,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0,0.117,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.001,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0,1,83,11,3.761
1419897600,0.0,0.579,0.0,0.0,0.0,0.001,0.0,0.006,0.0,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.118,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0,2,82,11,3.716
1419984000,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.118,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0,3,81,13,3.537
1420070400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.478,0.0,0.0,0.0,0.0,0.0,0.117,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,1,8,83,27,3.656
1422748800,0.0,0.784,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.118,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.004,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1,8,62,27,3.8
1425168000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0,0.117,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.005,0.001,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1,3,89,32,3.658
1427846400,0.578,0.001,0.0,0.61,0.0,0.0,0.22,0.003,0.0,0.0,0.481,0.0,0.0,0.0,0.002,0.0,0.118,0.165,0.0,0.0,0.0,0.0,0.0,0.604,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.002,0.001,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0,1,93,29,4.689
1430438400,4.561,0.025,0.0,0.712,0.4,0.242,6.412,0.19,0.664,0.085,0.752,0.551,0.132,0.0,0.0,0.243,0.116,0.038,0.0,0.029,0.106,0.043,0.0,12.629,0.09,0.0,0.18,0.003,0.0,0.258,0.001,0.0,0.002,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.047,0.267,0.0,0.001,0.0,0.0,0.0,0.0,0.027,0.594,0.0,0.0,0,6,86,14,12.488
1433116800,1.508,0.143,0.0,1.047,0.6,0.28,6.142,0.159,0.399,0.381,0.796,0.678,0.159,0.0,0.0,0.048,0.116,0.09,0.0,0.045,0.0,0.0,0.0,8.444,0.031,0.0,0.033,0.003,0.0,0.344,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.01,0.27,0.0,0.0,0.0,0.0,0.068,0.018,0.04,0.0,0.0,0.0,0,6,83,21,10.67
1435708800,2.23,0.376,0.0,1.381,0.0,0.198,4.869,0.261,0.532,0.161,0.893,0.323,0.327,0.0,0.0,0.217,0.125,0.027,0.0,0.086,0.0,0.0,0.0,6.72,0.032,0.0,0.161,0.003,0.0,0.271,0.0,0.001,0.001,0.0,0.0,0.0,0.002,0.01,0.006,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.025,0.021,0.059,2.482,0.0,0.0,0,6,81,13,13.611
1438387200,1.756,0.059,0.0,1.207,0.982,0.509,6.301,0.414,0.568,0.079,0.838,0.319,0.357,0.015,0.0,0.071,0.128,0.057,0.0,0.083,0.567,0.0,0.0,9.082,0.046,0.0,0.051,0.005,0.0,0.383,0.0,0.001,0.004,0.007,0.069,0.0,0.005,0.0,0.0,0.0,0.013,0.286,0.0,0.0,0.0,0.0,0.108,0.078,0.054,1.223,0.0,0.0,0,8,83,11,14.685
1441065600,0.974,1.587,0.0,0.0,0.0,0.589,5.88,0.401,0.703,0.084,0.858,0.338,0.151,0.0,0.0,0.115,0.11,0.0,0.0,0.035,0.0,0.0,0.0,7.482,0.056,0.0,0.071,0.003,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.008,0.0,0.032,0.264,0.0,0.0,0.0,0.0,0.045,0.039,0.027,0.0,0.0,0.0,0,11,75,10,8.747
1443657600,1.021,0.718,0.0,1.038,0.0,0.077,3.858,0.621,0.505,0.111,0.856,0.245,0.022,0.0,0.0,0.08,0.111,0.059,0.0,0.005,0.0,0.0,0.0,5.265,0.026,0.0,0.064,0.003,0.0,0.228,0.0,0.0,0.0,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.017,0.261,0.0,0.0,0.0,0.0,0.005,0.005,0.004,0.0,0.0,0.0,0,9,65,14,8.973
1446336000,1.125,1.356,0.0,0.62,0.967,0.339,2.93,0.362,0.349,0.0,0.763,0.25,0.0,0.0,0.0,0.068,0.118,0.026,0.0,0.0,0.0,0.0,0.0,3.11,0.018,0.0,0.054,0.004,0.0,0.337,0.0,0.001,0.0,0.016,0.0,0.0,0.006,0.0,0.0,0.0,0.011,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,67,3,9.045
1448928000,1.239,0.234,0.0,0.747,0.0,0.167,5.734,0.668,0.329,0.131,0.869,0.3,0.0,0.0,0.0,0.034,0.112,0.049,0.0,0.0,0.0,0.0,0.0,7.153,0.015,0.0,0.028,0.003,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.003,0.0,0.03,0.264,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,77,14,8.143
1421107200,0.992,0.715,0.002,0.782,0.0,0.246,5.342,0.234,0.352,0.454,0.932,0.466,0.0,0.0,0.0,0.052,0.11,0.072,0.0,0.001,0.0,0.0,0.0,8.366,0.027,0.0,0.036,0.003,0.0,0.222,0.0,0.0,0.0,0.012,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.266,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0,7,78,26,8.688
1421193600,1.553,1.14,0.0,0.0,0.996,0.219,6.36,0.257,0.401,0.163,0.828,0.306,0.0,0.0,0.0,0.042,0.108,0.055,0.0,0.001,0.0,0.0,0.0,8.662,0.0,0.0,0.031,0.003,0.0,0.225,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.007,0.0,0.0,0.264,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0,6,70,27,8.775
1421280000,1.929,0.41,0.019,0.617,0.0,0.283,7.493,0.174,0.365,0.0,0.798,0.297,0.095,0.0,0.0,0.062,0.111,0.076,0.0,0.03,0.289,0.0,0.0,10.594,0.031,0.0,0.044,0.003,0.0,0.134,0.0,0.0,0.0,0.039,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.04,0.04,0.031,0.0,0.0,0.0,0,8,72,37,9.292
1421366400,2.05,0.239,0.0,0.463,0.0,0.377,5.279,0.357,0.347,0.0,0.8,0.123,0.0,0.0,0.0,0.08,0.108,0.087,0.0,0.0,0.0,0.0,0.0,10.259,0.0,0.0,0.011,0.0,0.0,0.221,0.0,0.0,0.0,0.062,0.0,0.0,0.003,0.0,0.009,0.0,0.014,0.263,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,73,21,8.32
